,site_id,building_id,primary_use,square_feet,year_built,floor_count,site_name
1311,14,1311,Lodging/residential,66794,,,"Charlottesville, VA"
1312,14,1312,Lodging/residential,75000,,,"Charlottesville, VA"
1313,14,1313,Healthcare,68637,,,"Charlottesville, VA"
1314,14,1314,Education,73813,,,"Charlottesville, VA"
1315,14,1315,Entertainment/public assembly,82789,,,"Charlottesville, VA"
1316,14,1316,Entertainment/public assembly,49975,,,"Charlottesville, VA"
1317,14,1317,Entertainment/public assembly,180806,,,"Charlottesville, VA"
1318,14,1318,Entertainment/public assembly,73488,,,"Charlottesville, VA"
1319,14,1319,Entertainment/public assembly,287419,,,"Charlottesville, VA"
1320,14,1320,Entertainment/public assembly,34565,,,"Charlottesville, VA"
1321,14,1321,Entertainment/public assembly,370024,,,"Charlottesville, VA"
1322,14,1322,Entertainment/public assembly,166489,,,"Charlottesville, VA"
1323,14,1323,Office,87200,,,"Charlottesville, VA"
1324,14,1324,Entertainment/public assembly,84688,,,"Charlottesville, VA"
1325,15,1325,Entertainment/public assembly,155177,1915,,"Cornell University, Ithaca, New York"
1326,15,1326,Office,46981,1962,,"Cornell University, Ithaca, New York"
1327,15,1327,Education,98125,2011,,"Cornell University, Ithaca, New York"
1328,15,1328,Education,279840,2008,,"Cornell University, Ithaca, New York"
1329,15,1329,Technology/science,60100,1912,,"Cornell University, Ithaca, New York"
1330,15,1330,Education,173983,1986,,"Cornell University, Ithaca, New York"
1331,15,1331,Education,171008,1930,,"Cornell University, Ithaca, New York"
1332,15,1332,Education,47398,1912,,"Cornell University, Ithaca, New York"
1333,15,1333,Office,31316,1913,,"Cornell University, Ithaca, New York"
1334,15,1334,Office,130794,1933,,"Cornell University, Ithaca, New York"
1335,15,1335,Public services,136817,1953,,"Cornell University, Ithaca, New York"
1336,15,1336,Office,31053,1915,,"Cornell University, Ithaca, New York"
1337,15,1337,Office,14744,1910,,"Cornell University, Ithaca, New York"
1338,15,1338,Education,31415,1912,,"Cornell University, Ithaca, New York"
1339,15,1339,Education,140488,1961,,"Cornell University, Ithaca, New York"
1340,15,1340,Manufacturing/industrial,111518,1968,,"Cornell University, Ithaca, New York"
1341,15,1341,Education,18342,1960,,"Cornell University, Ithaca, New York"
1342,15,1342,Education,116854,1978,,"Cornell University, Ithaca, New York"
1343,15,1343,Office,110380,1985,,"Cornell University, Ithaca, New York"
1344,15,1344,Education,125507,1974,,"Cornell University, Ithaca, New York"
1345,15,1345,Education,20889,1976,,"Cornell University, Ithaca, New York"
1346,15,1346,Education,34875,1993,,"Cornell University, Ithaca, New York"
1347,15,1347,Education,322341,1995,,"Cornell University, Ithaca, New York"
1348,15,1348,Education,131271,2010,,"Cornell University, Ithaca, New York"
1349,15,1349,Manufacturing/industrial,7919,1970,,"Cornell University, Ithaca, New York"
1350,15,1350,Education,149762,2004,,"Cornell University, Ithaca, New York"
1351,15,1351,Office,40611,,,"Cornell University, Ithaca, New York"
1352,15,1352,Office,42755,,,"Cornell University, Ithaca, New York"
1353,15,1353,Religious worship,22201,,,"Cornell University, Ithaca, New York"
1354,15,1354,Education,23232,,,"Cornell University, Ithaca, New York"
1355,15,1355,Education,50567,,,"Cornell University, Ithaca, New York"
1356,15,1356,Education,91253,,,"Cornell University, Ithaca, New York"
1357,15,1357,Office,21618,,,"Cornell University, Ithaca, New York"
1358,15,1358,Lodging/residential,61439,1903,,"Cornell University, Ithaca, New York"
1359,15,1359,Education,124289,1904,,"Cornell University, Ithaca, New York"
1360,15,1360,Entertainment/public assembly,111530,1988,,"Cornell University, Ithaca, New York"
1361,15,1361,Education,233863,1921,,"Cornell University, Ithaca, New York"
1362,15,1362,Education,113988,1923,,"Cornell University, Ithaca, New York"
1363,15,1363,Office,157933,1932,,"Cornell University, Ithaca, New York"
1364,15,1364,Utility,74922,1940,,"Cornell University, Ithaca, New York"
1365,15,1365,Lodging/residential,129664,1941,,"Cornell University, Ithaca, New York"
1366,15,1366,Office,87977,1947,,"Cornell University, Ithaca, New York"
1367,15,1367,Education,33695,1948,,"Cornell University, Ithaca, New York"
1368,15,1368,Entertainment/public assembly,199037,1949,,"Cornell University, Ithaca, New York"
1369,15,1369,Entertainment/public assembly,53194,1953,,"Cornell University, Ithaca, New York"
1370,15,1370,Education,4773,,,"Cornell University, Ithaca, New York"
1371,15,1371,Public services,50577,1956,,"Cornell University, Ithaca, New York"
1372,15,1372,Education,16289,1957,,"Cornell University, Ithaca, New York"
1373,15,1373,Education,105434,2014,,"Cornell University, Ithaca, New York"
1374,15,1374,Office,159662,1956,,"Cornell University, Ithaca, New York"
1375,15,1375,Office,115288,1957,,"Cornell University, Ithaca, New York"
1376,15,1376,Public services,240026,1960,,"Cornell University, Ithaca, New York"
1377,15,1377,Education,74599,1984,,"Cornell University, Ithaca, New York"
1378,15,1378,Education,214505,1990,,"Cornell University, Ithaca, New York"
1379,15,1379,Office,49553,1963,,"Cornell University, Ithaca, New York"
1380,15,1380,Education,204029,2010,,"Cornell University, Ithaca, New York"
1381,15,1381,Office,84615,1963,,"Cornell University, Ithaca, New York"
1382,15,1382,Public services,243072,1965,,"Cornell University, Ithaca, New York"
1383,15,1383,Education,105612,1967,,"Cornell University, Ithaca, New York"
1384,15,1384,Education,56969,1967,,"Cornell University, Ithaca, New York"
1385,15,1385,Education,124521,1967,,"Cornell University, Ithaca, New York"
1386,15,1386,Entertainment/public assembly,82035,1975,,"Cornell University, Ithaca, New York"
1387,15,1387,Office,187041,1973,,"Cornell University, Ithaca, New York"
1388,15,1388,Healthcare,45465,1990,,"Cornell University, Ithaca, New York"
1389,15,1389,Entertainment/public assembly,17104,1953,,"Cornell University, Ithaca, New York"
1390,15,1390,Entertainment/public assembly,93608,1951,,"Cornell University, Ithaca, New York"
1391,15,1391,Entertainment/public assembly,68693,1956,,"Cornell University, Ithaca, New York"
1392,15,1392,Entertainment/public assembly,76153,1963,,"Cornell University, Ithaca, New York"
1393,15,1393,Entertainment/public assembly,151900,1990,,"Cornell University, Ithaca, New York"
1394,15,1394,Entertainment/public assembly,16351,2002,,"Cornell University, Ithaca, New York"
1395,15,1395,Lodging/residential,98624,,,"Cornell University, Ithaca, New York"
1396,15,1396,Lodging/residential,96336,1913,,"Cornell University, Ithaca, New York"
1397,15,1397,Lodging/residential,19984,1914,,"Cornell University, Ithaca, New York"
1398,15,1398,Lodging/residential,20291,1925,,"Cornell University, Ithaca, New York"
1399,15,1399,Lodging/residential,166814,1929,,"Cornell University, Ithaca, New York"
1400,15,1400,Lodging/residential,21168,1928,,"Cornell University, Ithaca, New York"
1401,15,1401,Lodging/residential,168791,1946,,"Cornell University, Ithaca, New York"
1402,15,1402,Lodging/residential,133594,1961,,"Cornell University, Ithaca, New York"
1403,15,1403,Lodging/residential,78438,2004,,"Cornell University, Ithaca, New York"
1404,15,1404,Lodging/residential,169290,2006,,"Cornell University, Ithaca, New York"
1405,15,1405,Lodging/residential,142901,2007,,"Cornell University, Ithaca, New York"
1406,15,1406,Lodging/residential,136522,2005,,"Cornell University, Ithaca, New York"
1407,15,1407,Lodging/residential,83141,2006,,"Cornell University, Ithaca, New York"
1408,15,1408,Entertainment/public assembly,28760,2007,,"Cornell University, Ithaca, New York"
1409,15,1409,Lodging/residential,48881,1902,,"Cornell University, Ithaca, New York"
1410,15,1410,Office,11524,1994,,"Cornell University, Ithaca, New York"
1411,15,1411,Education,9111,1958,,"Cornell University, Ithaca, New York"
1412,15,1412,Lodging/residential,39538,1953,,"Cornell University, Ithaca, New York"
1413,15,1413,Lodging/residential,65999,1975,,"Cornell University, Ithaca, New York"
1414,15,1414,Lodging/residential,65663,1975,,"Cornell University, Ithaca, New York"
1415,15,1415,Lodging/residential,40492,1975,,"Cornell University, Ithaca, New York"
1416,15,1416,Lodging/residential,41236,1975,,"Cornell University, Ithaca, New York"
1417,15,1417,Lodging/residential,40451,1975,,"Cornell University, Ithaca, New York"
1418,15,1418,Lodging/residential,41302,1975,,"Cornell University, Ithaca, New York"
1419,15,1419,Lodging/residential,40629,1975,,"Cornell University, Ithaca, New York"
1420,15,1420,Entertainment/public assembly,95079,1975,,"Cornell University, Ithaca, New York"
1421,15,1421,Education,47934,,,"Cornell University, Ithaca, New York"
1422,15,1422,Lodging/residential,19876,1932,,"Cornell University, Ithaca, New York"
1423,15,1423,Lodging/residential,18277,1965,,"Cornell University, Ithaca, New York"
1424,15,1424,Lodging/residential,24103,1964,,"Cornell University, Ithaca, New York"
1425,15,1425,Utility,4071,1990,,"Cornell University, Ithaca, New York"
1426,15,1426,Entertainment/public assembly,15450,1948,,"Cornell University, Ithaca, New York"
1427,15,1427,Education,180625,1933,,"Cornell University, Ithaca, New York"
1428,15,1428,Education,28432,1933,,"Cornell University, Ithaca, New York"
1429,15,1429,Education,40461,2002,,"Cornell University, Ithaca, New York"
1430,15,1430,Office,53303,1981,,"Cornell University, Ithaca, New York"
1431,15,1431,Public services,111360,2000,,"Cornell University, Ithaca, New York"
1432,15,1432,Education,160673,1968,,"Cornell University, Ithaca, New York"
1433,15,1433,Education,28084,1913,,"Cornell University, Ithaca, New York"
1434,15,1434,Education,33148,1967,,"Cornell University, Ithaca, New York"
1435,15,1435,Education,9552,1961,,"Cornell University, Ithaca, New York"
1436,15,1436,Manufacturing/industrial,11302,1937,,"Cornell University, Ithaca, New York"
1437,15,1437,Education,111518,1968,,"Cornell University, Ithaca, New York"
1438,15,1438,Education,108971,1990,,"Cornell University, Ithaca, New York"
1439,15,1439,Education,56497,1957,,"Cornell University, Ithaca, New York"
1440,15,1440,Lodging/residential,150294,1987,,"Cornell University, Ithaca, New York"
1441,15,1441,Education,30143,1951,,"Cornell University, Ithaca, New York"
1442,15,1442,Public services,99541,1993,,"Cornell University, Ithaca, New York"
1443,15,1443,Education,40311,1913,,"Cornell University, Ithaca, New York"
1444,15,1444,Entertainment/public assembly,19619,1914,,"Cornell University, Ithaca, New York"
1445,15,1445,Education,4298,,,"Cornell University, Ithaca, New York"
1446,15,1446,Entertainment/public assembly,11265,1997,,"Cornell University, Ithaca, New York"
1447,15,1447,Lodging/residential,29775,2001,,"Cornell University, Ithaca, New York"
1448,15,1448,Office,92271,2001,,"Cornell University, Ithaca, New York"
